id;username;tweetID;content;likeCount;retweetCount;quoteCount;replyCount;label;weighted_sentiment;pos_sentiword;neg_sentiword;len;pos_inset;neg_inset;normalized;len_normalized;n_keywords;tag_owi;tag_prab;tag_overall
195;tata_pmryn;1128974686820323329;"@msaid_didu @alfenroni KPU sdh mengakui ada kslhn input data, tp ngeles, nnti yg dipakai hitung manual.
Bawaslu nyatakan input data situng KPU langgar aturan.
Prof, bskah dianggap selama ini KPU TELAH MENYEBARKAN BERITA BOHONG/HOAKS?
Akibat hoaks KPU tsb tlh menyebabkan kerugian moril pendukung 02.";2;1;0;0;-1.0;-2.0;0.5;0.625;20;6;-27;kpu mengakui kslhn input data berkilah dipakai hitung manual bawaslu nyatakan input data situng kpu langgar aturan prof bskah dianggap kpu menyebarkan berita bohong hoaks akibat hoaks kpu tsb tlh menyebabkan kerugian moril pendukung;232;10;4.0;3.0;1.0
196;EkoGalgendu;1101498920469843969;"Putra Asli Solo siap beraksi di kancah DPR RI, yang warga Solo, Boyolali, Klaten, dan Sukoharjo ojo lali coblos Nomer 4 Partai Gerindra. 
Ojo caleg kuwi kuwi wae, ganti caleg baru yang lebih fresh dan energik.
Masuk Pak Eko!
.
Salam,
Eko Sriyanto (Galgendu)
Caleg DPR RI Dapil V https://t.co/PqAWsbVVHb";2;3;0;0;1.0;4.0;1.0;0.625;14;14;-13;putra asli solo beraksi kancah dpr ri warga solo boyolali klaten sukoharjo ojo lali coblos nomor partai gerindra ojo caleg kuwi kuwi ganti caleg fresh energik masuk eko salam eko sriyanto galgendu caleg dpr ri dapil v httpurl;225;10;4.0;4.0;3.0
197;nengherba;1064007880322371584;"Ketua Tim Kampanye Nasional (TKN) Koalisi Indonesia Kerja Erick Thohir menilai pandangan Partai Solidaritas Indonesia (PSI) yang menolak pembentukan peraturan daerah (perda) berdasarkan ketentuan hukum agama  merupakan sikap partai, bukan koalisi👇
https://t.co/AeI8eAZwEo";37;8;0;2;0.0;0.0;0.125;0.25;20;10;-18;ketua tim kampanye nasional tkn koalisi indonesia kerja erick thohir menilai pandangan partai solidaritas indonesia psi menolak pembentukan peraturan daerah peraturan daerah ketentuan hukum agama sikap partai koalisi httpurl;224;10;4.0;4.0;2.0
198;MardaniAliSera;1098408374184497152;"Penjajah Inggris, Belanda, Jepang bangun Infrastruktur. Dgn memaksa rakyat Kerja Paksa

6 Presiden Indonesia jg bangun infrastruktur, bertahap utk pemerataan

Tapi baru kali ini ada presiden yg bangun infrastruktur diakui sbg Prestasi. Dgn memaksa Rakyat tanggung beban utang";1633;529;42;137;-1.0;-1345.5;0.75;0.0;23;8;-15;penjajah inggris belanda jepang bangun infrastruktur memaksa rakyat kerja paksa presiden indonesia bangun infrastruktur bertahap pemerataan presiden bangun infrastruktur diakui prestasi memaksa rakyat tanggung beban utang;221;10;1.0;4.0;1.0
199;DPR_RI;1078624164829777920;[VIDEO] Wakil Ketua DPR RI @fadlizon didampingi Wakil Ketua Komisi I DPR RI Mayjen TNI (Purn) Asril Hamzah Tanjung menerima kunjungan diplomasi Ketua Komisi Pertahanan Parlemen Korea Selatan Mr. AHN Gyu-back, di DPR RI, Jumat, 28 Desember 2018. #DiplomasiDPR #PimpinanDPR https://t.co/XklpOBeUF1;123;20;0;4;0.0;0.0;1.125;0.25;16;9;-8;[ video ] wakil ketua dpr ri didampingi wakil ketua komisi i dpr ri mayjen tni purn asril hamzah tanjung menerima kunjungan diplomasi ketua komisi pertahanan parlemen korea selatan mr ahn gyu back dpr ri desember httpurl;220;10;4.0;4.0;2.0
200;do_ra_dong;1080739536508841984;"Sepakbola alat politik 

Suara Viking Persib Club (VPC) dibawa-bawa untuk diklaim mendukung Jokowi-Ma'ruf 

Diketahui inisiator nya adalah caleg Nasdem dan PSI

Heru Joko ketum VPC adalah caleg Nasdem

Derek (nickname) adalah caleg PSI 

Masih koar2 bersih sepakbola Indonesia? https://t.co/OvIQ3Tn1YG";462;452;29;58;0.0;0.0;0.0;0.125;8;4;-18;sepakbola alat politik viking persib club vpc dibawa bawa diklaim mendukung jokowi ruf inisiator caleg nasdem psi heru joko ketum vpc caleg nasdem derek nickname caleg psi masuk teriak bersih sepakbola indonesia httpurl;219;10;1.0;4.0;1.0
201;PemkotMalang;1097319426146193408;Ketua KPK: Pemilu Serentak Momentum Perbaikan Hukum: Lowokwaru, MC – Ketua Komisi Pemberantasan Korupsi (KPK) Agus Rahardjo menyebut pelaksaan Pemilihan Umum (Pemilu) Serentak 2019 pada 17 April mendatang sebagai momentum perbaikan hukum di Indonesia.… https://t.co/R3Ini9GTfe https://t.co/dg8jzuTMXo;1;1;0;0;0.0;0.0;1.125;0.5;17;30;-10;ketua kpk pemilu serentak momentum perbaikan hukum lowokwaru mc ketua komisi pemberantasan korupsi kpk agus rahardjo menyebut pelaksaan pemilihan pemilu serentak april momentum perbaikan hukum indonesia httpurl httpurl;218;10;4.0;4.0;2.0
202;JackBoea2;1126665392003305472;"POLRI  = POLisi Republik Indonesia
POLKC = POLisi Kacung China

TNI  = Tentara Nasional Indonesia
TKC = Tentara Kacung China

POLRI &amp; TNI Pro Rskyat
(Layak di-HARGAI)

POLKC &amp; TKC Pro Penguasa
(JUMPA... LIBAS)

Mari kita bedakan saat ada Proses hukum menyangkut kita.";1;0;0;0;-1.0;-0.5;0.625;0.0;18;7;-8;polri polisi republik indonesia polkc polisi kacung cina tni tentara nasional indonesia tkc tentara kacung cina polri tni profesional rskyat layak hargai polkc tkc profesional penguasa jumpa libas bedakan proses hukum;217;10;4.0;4.0;1.0
203;azissubekti;1130888218298077184;Sejarah akan mencatat Prabowo, menolak hasil pemilu dari proses yang mencinderai demokrasi: penyalahgunaan wewenang, intimidasi rakyat melalui program2 pemerintah, penggunaan politik uang, melibatkan aparat dan ASN-ini tonggak membasmi penyakit demokrasi! https://t.co/n2yPt4BI4j;79;57;2;2;-1.0;-96.5;0.625;0.375;19;6;-22;sejarah mencatat prabowo menolak hasil pemilu proses mencinderai demokrasi penyalahgunaan wewenang intimidasi rakyat program pemerintah politik uang melibatkan aparat asn tonggak membasmi penyakit demokrasi httpurl;214;10;4.0;1.0;1.0
204;fariji_lacak;1053323319523471360;"CALEG dari KOALISI ADIL MAKMUR, Enggan Promosikan CAPRESnya.
Foto CALEG hanya tampilkan Partainya sj. Tdk ada Foto CAPRESnya. Alasannya takut tdk TERPILIH.

BEDA dg CALEG dari Partai Pendukung Jokowi. Fotonya slalu berdampingan dg Jokowi, Otomatis CALEG tsb Langsung MELAMBUNG.";2;1;0;1;-1.0;-2.0;1.0;0.0;18;25;-17;caleg koalisi adil makmur enggan promosikan capresnya foto caleg tampilkan partai foto capresnya alasan takut terpilih beda caleg partai pendukung jokowi foto berdampingan jokowi otomatis caleg tsb melambung;207;10;4.0;4.0;2.0
205;dvfirmansyah94;1100418841031503877;"Prof. Irman Putra Sidin : Pemilu itu didesain oleh pemerintah krn pny kekuasaan pembentukan UU. Produk Pemilu Orba yg memenangkan slh-1 parpol tertentu&amp;Pemilu era Reformasi yg Langsung, Umum, Bebas, Rahasia, Jujur, Adil jg mrpkn desain pemerintah.
#ILCPerangTotalPerangBadar";1;0;0;1;0.0;0.0;0.5;0.25;15;18;-15;prof irman putra sidin pemilu didesain pemerintah kekuasaan pembentukan uu produk pemilu orba memenangkan salah partai politik tertentudanpemilu era reformasi bebas rahasia jujur adil mrpkn desain pemerintah;207;10;4.0;4.0;2.0
206;MSMujab22;1075780297596100610;Skenarionya kan gini, calon PKS ditolak, nanti calon Gerindra yang diterima. PKS nanti baper, koalisi Prabowo Sandi gak solid deh. Padahal mesin politik PKS itu yang kenceng lho di daerah urban. Kemenangan di DKI dan lompatan suara Asyik di Jabar itu buktinya kekuatan mesin PKS. https://t.co/gixwsh5EE4;0;0;0;0;1.0;0.0;0.625;0.75;18;12;-15;skenario gini calon pks ditolak calon gerindra diterima pks baper koalisi prabowo sandi solid mesin politik pks cepat lho daerah urban kemenangan dki lompatan asyik jabar bukti kekuatan mesin pks httpurl;203;10;4.0;2.0;2.0
207;budiwidagdo2;1068635081084817408;@IpungLombok Alutsista dibeli pakai uang rakyat, aparat digaji pakai uang rakyat. Semua dgn tujuan lindungi rakyat bukan utk nakut2i dan ngancam rakyat, itu  penjajah namanya. Kami rindu pemimpin yg lindungi dan sejahterakan rakyat, bukan tampangnya rakyat tapi kelakuan penjajah..;1;1;0;0;-1.0;-1.5;0.875;0.625;20;2;-6;alutsista dibeli pakai uang rakyat aparat digaji pakai uang rakyat tujuan lindungi rakyat nakut i ngancam rakyat penjajah nama rindu pemimpin lindungi sejahterakan rakyat tampang rakyat kelakuan penjajah;203;10;4.0;4.0;1.0
208;musniumar;1107992019786330115;"Sejarah berulang di Golkar.
 Fahmi Idris pernah dipecat Golkar gara-gara dukung SBY-JK dlm Pilpres. Sekarang Erwin Aksa dipecat krn dukung Prabowo-Sandi. Prabowo-Sandi Presiden, Erwin jadi Menteri dan Ketum Golkar. Yg pecat Erwin sy duga nyusul Romy";877;293;13;39;0.0;0.0;0.0;0.0;6;14;-18;sejarah berulang golkar fahmi idris dipecat golkar gara gara dukung sby jk pilpres erwin aksa dipecat dukung prabowo sandi prabowo sandi presiden erwin menteri ketum golkar pecat erwin duga nyusul romy;201;10;4.0;2.0;2.0
209;ruhutsitompul;1102121410443513857;#Er0paTetapJokowi  Kami Tim Sukses Dipimpin Andi Ketua Cakra 19 Ruhut Marsetio Didik dari Bravo 5 melaporkan Kerja kerja kerja Presiden RI Pak Jokowi Keseluruh Rakyat Indonesia melalui Perwakilannya 1500 datang ke Belanda Deklarasi Relawan Eropa ♥️ Siap Memenangkan MERDEKA. https://t.co/QTcdUZDnx1;820;159;34;144;0.0;0.0;0.875;0.0;17;15;-10;tim sukses dipimpin andi ketua cakra ruhut marsetio didik bravo melaporkan kerja kerja kerja presiden ri jokowi keseluruh rakyat indonesia perwakilan belanda deklarasi relawan eropa memenangkan httpurl;201;10;3.0;4.0;3.0
210;dwisetiawanri;1082826912966139906;"Pertemuan kemudian berlanjut pada 27 Februari 1970, ketika Soeharto mengundang pimpinan lima partai politik, yaitu PNI (Partai Nasional Indonesia), Parkindo (Partai Kristen Indonesia), Partai Katolik, IPKI (Ikatan Pendukung Kemerdekaan Indonesia), dan Murba.
#M3rahCintaNegeri";1;1;0;1;0.0;0.0;0.0;0.125;16;7;-1;pertemuan berlanjut februari soeharto mengundang pimpinan partai politik pni partai nasional indonesia parkindo partai kristen indonesia partai katolik ipki ikatan pendukung kemerdekaan indonesia murba;201;10;4.0;4.0;2.0
211;erna_st;1113792659447926784;"Sungguh Aneh, BUMN Sumatera Diminta Bagi-bagi Sembako Di Jawa

Anggota Dewan Pakar BPN Prabowo-Sandiaga, Said Didu terus mengungkap fakta bahwa BUMN-BUMN di bawah Kementerian BUMN cawe-cawe pada Pilpres 2019 yaitu memenangkan Capres petahana, Jokowi. 

https://t.co/qZ4ZWQNceO";7;6;0;0;-1.0;-9.5;0.125;0.25;10;7;-20;aneh bumn sumatera sembilan bahan pokok jawa anggota dewan pakar bpn prabowo sandiaga said didu mengungkap fakta bumn bumn kementerian bumn cawe cawe pilpres memenangkan capres petahana jokowi httpurl;200;10;3.0;1.0;3.0
212;ruhutsitompul;1121042179307106305;"Provinsi2 Kabupaten2 &amp; Kota2 Seteritorial di Wilayah Indonesia tercinta yg sudah merasakan Kerja Keras Kerja Cerdas &amp; Kerja Ikhlas Pak Jokowi Sangat Berterima Kasih “Semoga nanti 22 Mei 2019 Real Count KPU Menang Tebal krn 1 Kerjanya blm selesai Kerja Tuntas hingga 2024” MERDEKA";812;92;8;179;1.0;498.0;1.75;0.0;23;31;-19;provinsi kabupaten kota seteritorial wilayah indonesia tercinta merasakan kerja keras kerja cerdas kerja ikhlas jokowi berterima kasih semoga mei real count kpu menang tebal kerja selesai kerja tuntas;200;10;3.0;4.0;3.0
213;hnurwahid;1050792827729240064;"Gubernur Jakarta, Anies Baswedan, kembali laksanakan janji kampanye;program DP 0 Rp. Itu bukti bhw janji2 kampanye bisa ditepati, bukan sekedar janji unt dapat suara kemudian tak ditepati. Dengan begitu Rakyat bisa percaya dg demokrasi. Trims pak Anis Sandi. Smoga jadi inspirasi. https://t.co/7rJBQB8DrZ";3343;1053;63;224;1.0;2724.5;1.625;0.375;15;13;-6;gubernur jakarta anies baswedan laksanakan janji kampanye program dp rp bukti bhw janji kampanye ditepati janji unt ditepati rakyat percaya demokrasi terima kasih anies sandi semoga inspirasi httpurl;199;10;4.0;3.0;3.0
214;fariji_lacak;1073900850139914242;"dari 260 jt Rkyt Indonesia, yg BENCI/DENDAM sm Jokowi hanya:
1. Teroris, ISIS, JAD, HTI, FPI, FUI, GNPF, PA212.
2. Koruptor.
3. Barisan Sakit Hati.
4. Partai Allah.
5. Sbagian Partai Oposisi. Sbab, Smua Kepala Daerah DUKUNG Jokowi, termasuk DPW PAN Kalsel (kecuali Gabener DKI).";5;2;1;1;-1.0;-4.5;0.375;1.25;11;13;-21;jt rkyt indonesia benci dendam jokowi teroris isis jad hti fpi fui gnpf pa koruptor barisan sakit hati partai allah sbagian partai oposisi sbab kepala daerah dukung jokowi dpw pan kalsel gabener dki;198;10;3.0;4.0;3.0
215;alirosidy;1101075268569985029;"@PSD_313 @GuritnaPramana @mantriss @pedjoeang_islam @IntelFPI @kapitraampera Berikut nama-nama anggota ormas FPI yang berhasil diringkus aparat hari ini:

1. Arif Darmadi (Anggota DPC FPI Tebing Tinggi)
2. Anjad (Anggota DPC FPI Tebing Tinggi)
3. M Husni Habibie (Wali Laskar FPI) 
4. Syahrul Amri Sirait (Ketua DPC FPI Padang Hilir)";1;0;0;1;0.0;0.0;0.0;0.0;15;11;-12;nama nama anggota ormas fpi berhasil diringkus aparat arif darmadi anggota dpc fpi tebing anjad anggota dpc fpi tebing m husni habibie wali laskar fpi syahrul amri sirait ketua dpc fpi padang hilir;197;10;4.0;4.0;2.0
216;JackBoea2;1128819176129253376;"Kalah-Menang itu, Hasil Akhir.
Siapapun kandidat semua siap kalah tanpa terkecuali, yg penting PEMILIHAN itu bersifat JUJUR &amp; ADIL.
Bukti Kecurangan Pemilu 2019 sdh dipaparkan, kenapa Pihak 01.Petahana menolak Audit Forensik KPU dan dibentuk TPF Kecurangan Pemilu, TAKUT KALAH ??? https://t.co/CvPQ0v6bEy";0;0;0;0;-1.0;-0.0;1.25;2.5;19;16;-32;kalah menang hasil kandidat kalah terkecuali pemilihan bersifat jujur adil bukti kecurangan pemilu dipaparkan petahana menolak audit forensik kpu dibentuk tpf kecurangan pemilu takut kalah httpurl;196;10;1.0;4.0;1.0
217;SayapGaruda08;1048259430645522432;Besok datangi kantor2 aparat untuk pengaduan soal Hoax yg di lakukan Pemimpin, Lembaga survei, partai atau lainnya! Kita harus men suport kinerja aparat yang begitu cepat mengusut kasus Hoax, sekli lagi ini momentum bagus kita mendukung aparat dalam penegakan HUKUM!;6;5;0;0;1.0;8.0;0.5;0.875;14;11;-34;besok datangi kantor aparat pengaduan isu bohong lakukan pemimpin lembaga survei partai men suport kinerja aparat cepat mengusut isu bohong sekli momentum bagus mendukung aparat penegakan hukum;193;10;4.0;4.0;2.0
218;PututEkojati;1120243710397014017;"@Garuda501 @prabowo @sandiuno Parpol pendukung 01 yang setuju pemilu legislatif diulang silahkan merapat ke Tetua @Garuda501/ BPN, bantu Rakyat hadapi kecurangan pilpres 

Insyaallah setelah dilantik, pak @prabowo siap wujudkan pemilu legislatif yang jujur dan adil. 

Dan KPU yg amburadul biar dibenahi dulu.";4;1;0;1;1.0;3.0;0.625;0.125;15;23;-19;partai politik pendukung setuju pemilu legislatif diulang silahkan merapat tetua bpn bantu rakyat hadapi kecurangan pilpres dilantik wujudkan pemilu legislatif jujur adil kpu amburadul dibenahi;193;10;1.0;3.0;1.0
219;ahmad_chm;1062481099689943041;"Sosialisasi ke tetangga:
- Pilpres: #2019PrabowoSandi 
- Pileg : pilih caleg DPR, DPRD Prov &amp; kota dr partai pendukung.
- suaminya pilih caleg Gerindra
- istrinya: PKS
- anak ke-1: PAN
- anak ke-2: Demokrat
- anak ke-3: Berkarya
- anak ke-4: PBB (kalo gabung)

setuju?
viralkan.";2;1;0;0;0.0;0.0;0.0;0.0;18;11;-25;sosialisasi tetangga pilpres pileg pilih caleg dpr dprd provider kota partai pendukung suami pilih caleg gerindra istri pks anak pan anak demokrat anak berkarya anak pbb gabung setuju viralkan;192;10;4.0;3.0;3.0
220;JogjaKma;1054258072351211520;"https://t.co/UElwuBC5MI

Para Kyai mendukung KH Maruf Amin untuk menjadi wakil presiden Republik Indonesia,kiai dan pengasuh pesantren se-Indonesia bersepakat mendukung pasangan capres-cawapres yang ada unsur ulama. ( KH Noer Muhammad Iskandar SQ) #SantriBersamaKyai #jokowilagi";2;0;1;0;0.0;0.0;0.0;0.25;12;12;-3;httpurl kyai mendukung kh maruf amin wakil presiden republik indonesia kiai pengasuh pesantren indonesia bersepakat mendukung pasangan capres cawapres unsur ulama kh noer muhammad iskandar sq;191;10;3.0;4.0;3.0
221;billy4riez;1123816142391402496;"Yusuf Muhammad Martak menjabat sebagai anggota Dewan Pengarah BPN. Slamet Maarif menjabat sebagai Wakil Ketua BPN. Abdul Rasyid Abdullah Syafi'i menjabat Wakil Ketua Dewan Penasihat BPN. 

Reoni tim kampanye BPN ternyata";1;2;1;0;0.0;0.0;0.0;0.0;15;3;-13;yusuf muhammad martak menjabat anggota dewan pengarah bpn slamet maarif menjabat wakil ketua bpn abdul rasyid abdullah syafi i menjabat wakil ketua dewan penasihat bpn reoni tim kampanye bpn;190;10;4.0;4.0;2.0
222;indrihandayn;1114788572664487940;Sejatinya rakyat indonesia muak dengan pencitraan. Masih adanwaktu utk bertaubat. Rakyat Indonesia juga serius dengan Pancasila dan UUD 45. Lihat betapa tulus ikhlas rakyat indonesia demi memperjuangkan keadilan dan kemakmuran. InsyaAllah menang. #TheGreatCampaignOfPrabowo https://t.co/fkwnPMngat;2;2;0;1;1.0;3.0;0.625;0.75;13;21;-16;sejati rakyat indonesia muak pencitraan masuk adanwaktu bertaubat rakyat indonesia pancasila uud lihat betapa tulus ikhlas rakyat indonesia memperjuangkan keadilan kemakmuran menang httpurl;189;10;4.0;3.0;3.0
223;fariji_lacak;1039407227063304192;"mungkin alasan Demokrat DUKUNG Jokowi :
1.Sakit Hati/Kecewa.
2.Sdh diPrediksi Jokowi BAKAL Menang.
3.Lebih baik FOKUS Kampanye Pilleg, agar para Kadernya LOLOS di DPR/DPRD, drpd Kampanye Prabowo-Sandi.
4.Berharap dpt JATAH Mentri.
5.Menginginkan Kepala Negara hrs ada Ibu Negara. https://t.co/hvuIIP7ddc";4;2;0;0;-1.0;-4.0;0.75;1.75;17;24;-18;alasan demokrat dukung jokowi sakit hati kecewa diprediksi jokowi menang fokus kampanye pilleg kader lolos dpr dprd kampanye prabowo sandi berharap jatah mentri kepala negara negara httpurl;189;10;1.0;4.0;1.0
224;bucin;1109260874756161537;"FPI hajar Ahmadiyah
FPI razia cafe tp bawa pulang minumannya
FPI malak majalah Playboy
FPI ketuanya cela Gusdur, Ahok, Pancasila
FPI bela ISIS
FPI beri bantuan kuasa hukum bg penipu (saya korban penipuannya) https://t.co/OzGXqHuJex";1;1;0;0;-1.0;-1.5;0.375;0.25;16;7;-22;fpi <makian> ahmadiyah fpi razia cafe bawa pulang minuman fpi malak majalah playboy fpi ketua cela gusdur ahok pancasila fpi bela isis fpi bantuan kuasa hukum penipu korban penipuan httpurl;189;10;4.0;4.0;1.0
225;gadisresidu_b3;1123677098340646912;"Ijtima Ulama 1 : ""Memilih pasangan Prabowo-Habib Salim sbg cawapres"" . 
Hasilnya dicuwekin sama Prabowo yg lebih memilih Sandiaga Uno.
Ijtihad Ulama 2 : ""Menetapkan dukungan thd pasangan Prabowo-Sandi"".
Karena ulama NURUT dg Prabowo. https://t.co/iFe2yPBStQ";1;1;1;1;1.0;1.5;0.625;1.125;13;23;-5;ijtima ulama memilih pasangan prabowo habib salim cawapres hasil dicuwekin prabowo memilih sandiaga uno ijtihad ulama menetapkan dukungan pasangan prabowo sandi ulama nurut prabowo httpurl;188;10;4.0;2.0;2.0
226;sudi_prast;1104309139608498178;"@ustadtengkuzul Capres lempar baju, apa gunanyaa coba ? 
Naikkan eektabilitas ?
Bisa lunasi utang pribadi ?
Bisa buat bayar karyawan ?
Bisa stop import kuda .?
Bisa kembalikan Rizieq ke Indonesia. 
Kalo yg ini real program kerja Utama. Karena Prabowo menang FPI berkuasa.";1;0;0;0;-1.0;-0.5;0.625;0.25;19;26;-16;capres lempar baju gunanyaa coba naikkan eektabilitas lunasi utang pribadi bayar karyawan stop import kuda kembalikan rizieq indonesia real program kerja utama prabowo menang fpi berkuasa;187;10;4.0;1.0;1.0
227;LaskarCikeas;1082977213115330560;6. Tapi sayangnya fakta lagi2 seolah menampar mereka, sbgai pasangan hoax nasional @haikal_hassan. Jls di sini Bagus Bawana scra resmi aktif dlm kegiatan relawan Prabowo. Pntasnya BPN Prabowo-Sandi diganti sj namanya jadi Badan Pembohong Nasional (BPN) 02. @habibthink @ApriliaLin https://t.co/jKTeKaOajt;34;22;0;2;-1.0;-39.0;1.25;1.25;13;7;-26;sayangnya fakta menampar sbgai pasangan isu bohong nasional jls bagus bawana scra resmi aktif relawan prabowo pntasnya bpn prabowo sandi diganti nama badan pembohong nasional bpn httpurl;186;10;4.0;1.0;1.0
228;ruhutsitompul;1079883196114694144;"Prabowo &amp; Sandi dan Pendukungnya Ibarat Memercik Air di Dulang Terpercik Muka Prabowo, “Ahok kalah Cagub DKI dgn SARA eh skrg jgn  SARA dong, belum lagi merasa Paling Islam eh Prabowo Ambil Air Wudhu Ngaco, Sahabat Rakyat Aceh nantang Baca Ayat Suci Ngeles” #01JokowiLagi MERDEKA";1809;288;54;543;-1.0;-1192.5;0.125;1.75;18;19;-31;prabowo sandi pendukung memercik air dulang terpercik muka prabowo ahok kalah cagub dki sara sara islam prabowo ambil air wudhu kacau sahabat rakyat aceh nantang baca ayat suci berkilah;185;10;4.0;1.0;1.0
229;sawoketjik;1105509102237569024;@JackVardan 2004 golput, dari pileg kebaca yang menang , 2009 abstain lagi, 2014 kebaca kemampuan jokowi, dobol ini kalo jokowi menang, bisa amburadul ekonomi Indonesia yang udah on the track,  akhirnya pilih prabowo, dan yakin prabowo dicurangi karena data cikeas center tidak dibuka SBY.;1;1;0;0;-1.0;-1.5;0.125;0.125;9;12;-26;golongan putih pileg kebaca menang abstain kebaca kemampuan jokowi dobol jokowi menang amburadul ekonomi indonesia on track pilih prabowo prabowo dicurangi data cikeas center dibuka sby;185;10;1.0;4.0;1.0
230;setiabudi_sabar;1087289901438033921;"Kalau sudah ada PRESIDEN yang AHLI KERJA KERJA Pak Jokowi , NGAPAIN pilih lain yang AHLI BICARA BICARA HOAX
                dan
Kalau sudah ada Wapres ULAMA yang AHLI AGAMA Pak Maruf Amin , NGAPAIN pilih lain yang AGAMA NYA AMATIRAN

PILIH YANG AHLI AHLI AJA DEEEHHH
No. 1 https://t.co/7ockXA95V0";1;0;0;0;-1.0;-0.5;0.25;0.25;18;14;-24;presiden ahli kerja kerja jokowi sedang apa pilih ahli bicara bicara isu bohong wapres ulama ahli agama maruf amin sedang apa pilih agama amatiran pilih ahli ahli deeehhh nomor httpurl;184;10;3.0;4.0;3.0
